contig_id,contig_length,mapped_reads,total_reads,rpm,rpkm
k141_68354||full,1809,51,4998642,10.2028,5.6400
k141_13049||full,994,28,4998642,5.6015,5.6353
k141_51214||full,1491,42,4998642,8.4023,5.6353
k141_31478||full,1846,52,4998642,10.4028,5.6353
k141_115698||full,888,25,4998642,5.0014,5.6322
k141_2886||full,1812,51,4998642,10.2028,5.6307
k141_96683||full,960,27,4998642,5.4015,5.6265
k141_16978||full,1956,55,4998642,11.0030,5.6252
k141_100874||full,1637,46,4998642,9.2025,5.6216
k141_170378||full,1139,32,4998642,6.4017,5.6205
k141_142118||full,2387,67,4998642,13.4036,5.6153
k141_97424||full,1427,40,4998642,8.0022,5.6077
k141_158695||full,1285,36,4998642,7.2020,5.6046
k141_120619||full,1428,40,4998642,8.0022,5.6038
k141_50583||full,1464,41,4998642,8.2022,5.6026
k141_64743||full,2214,62,4998642,12.4034,5.6022
k141_54690||full,2143,60,4998642,12.0033,5.6011
k141_93238||full,1179,33,4998642,6.6018,5.5995
k141_105191||full,1179,33,4998642,6.6018,5.5995
k141_53369||full,1215,34,4998642,6.8018,5.5982
k141_45488||full,1180,33,4998642,6.6018,5.5947
k141_6490||full,930,26,4998642,5.2014,5.5929
k141_13002||full,1574,44,4998642,8.8024,5.5924
k141_128138||full,1074,30,4998642,6.0016,5.5881
k141_172287||full,1325,37,4998642,7.4020,5.5864
k141_30596||full,1039,29,4998642,5.8016,5.5838
k141_129547||full,1075,30,4998642,6.0016,5.5829
k141_165718||full,2403,67,4998642,13.4036,5.5779
k141_1473||full,1220,34,4998642,6.8018,5.5753
k141_20615||full,2912,81,4998642,16.2044,5.5647
k141_139602||lt2gene,1115,31,4998642,6.2017,5.5620
k141_5313||full,1009,28,4998642,5.6015,5.5516
k141_168838||full,1481,41,4998642,8.2022,5.5383
k141_126291||full,1085,30,4998642,6.0016,5.5315
k141_131792||full,2353,65,4998642,13.0035,5.5264
k141_161630||full,1232,34,4998642,6.8018,5.5210
k141_49511||full,1452,40,4998642,8.0022,5.5111
k141_3502||full,2796,77,4998642,15.4042,5.5094
k141_29319||full,1601,44,4998642,8.8024,5.4981
k141_15701||full,1456,40,4998642,8.0022,5.4960
k141_124065||full,1529,42,4998642,8.4023,5.4953
k141_113390||full,1529,42,4998642,8.4023,5.4953
k141_173949||lt2gene,1311,36,4998642,7.2020,5.4935
k141_9789||lt2gene,1348,37,4998642,7.4020,5.4911
k141_79092||full,1749,48,4998642,9.6026,5.4903
k141_89039||full,1057,29,4998642,5.8016,5.4887
k141_32967||full,1932,53,4998642,10.6029,5.4880
k141_46965||full,1349,37,4998642,7.4020,5.4870
k141_178779||full,1278,35,4998642,7.0019,5.4788
k141_138437||full,1059,29,4998642,5.8016,5.4784
k141_116122||full,1059,29,4998642,5.8016,5.4784
k141_82562||full,1936,53,4998642,10.6029,5.4767
k141_136975||full,987,27,4998642,5.4015,5.4726
k141_60583||full,2268,62,4998642,12.4034,5.4689
k141_45801||full,1537,42,4998642,8.4023,5.4667
k141_121399||full,1721,47,4998642,9.4026,5.4634
k141_163808||full,1136,31,4998642,6.2017,5.4592
k141_24832||full,1246,34,4998642,6.8018,5.4589
k141_25134||full,1246,34,4998642,6.8018,5.4589
k141_102131||full,1210,33,4998642,6.6018,5.4560
k141_24403||full,1323,36,4998642,7.2020,5.4437
k141_3686||full,1510,41,4998642,8.2022,5.4319
k141_107424||full,1474,40,4998642,8.0022,5.4289
k141_102349||full,1032,28,4998642,5.6015,5.4278
k141_95407||lt2gene,1144,31,4998642,6.2017,5.4211
k141_152618||full,1181,32,4998642,6.4017,5.4206
k141_176843||full,1255,34,4998642,6.8018,5.4198
k141_135659||full,997,27,4998642,5.4015,5.4177
k141_108511||full,1331,36,4998642,7.2020,5.4109
k141_150589||full,1260,34,4998642,6.8018,5.3983
k141_81151||lt2gene,1485,40,4998642,8.0022,5.3887
k141_72177||full,1040,28,4998642,5.6015,5.3861
k141_121710||full,1746,47,4998642,9.4026,5.3852
k141_146613||lt2gene,1449,39,4998642,7.8021,5.3845
k141_179769||full,1301,35,4998642,7.0019,5.3819
k141_171863||full,1710,46,4998642,9.2025,5.3816
k141_11289||full,1228,33,4998642,6.6018,5.3761
k141_69716||full,1564,42,4998642,8.4023,5.3723
k141_42276||full,1267,34,4998642,6.8018,5.3685
k141_57237||full,1677,45,4998642,9.0024,5.3682
k141_147685||full,2087,56,4998642,11.2030,5.3680
k141_130387||full,4063,109,4998642,21.8059,5.3670
k141_51723||full,1193,32,4998642,6.4017,5.3661
k141_17581||full,1157,31,4998642,6.2017,5.3601
k141_171537||full,1008,27,4998642,5.4015,5.3586
k141_60071||full,1046,28,4998642,5.6015,5.3552
k141_176963||full,972,26,4998642,5.2014,5.3512
k141_167614||full,1085,29,4998642,5.8016,5.3471
k141_46107||full,1347,36,4998642,7.2020,5.3467
k141_44500||full,974,26,4998642,5.2014,5.3403
k141_28067||full,1013,27,4998642,5.4015,5.3321
k141_116414||full,1576,42,4998642,8.4023,5.3314
k141_146250||full,1464,39,4998642,7.8021,5.3293
k141_91799||full,1314,35,4998642,7.0019,5.3287
k141_55152||full,1089,29,4998642,5.8016,5.3274
k141_118703||full,1503,40,4998642,8.0022,5.3241
k141_126536||full,1391,37,4998642,7.4020,5.3214
k141_128972||full,1391,37,4998642,7.4020,5.3214
k141_48000||full,1055,28,4998642,5.6015,5.3095
k141_138222||full,1018,27,4998642,5.4015,5.3060
k141_85528||full,1094,29,4998642,5.8016,5.3031
k141_10167||full,1132,30,4998642,6.0016,5.3018
k141_78617||full,1170,31,4998642,6.2017,5.3006
k141_125731||full,1473,39,4998642,7.8021,5.2968
k141_34313||full,2078,55,4998642,11.0030,5.2950
k141_161754||full,1587,42,4998642,8.4023,5.2944
k141_103215||full,1096,29,4998642,5.8016,5.2934
k141_61052||full,1096,29,4998642,5.8016,5.2934
k141_126789||full,1512,40,4998642,8.0022,5.2924
k141_105727||full,1513,40,4998642,8.0022,5.2889
k141_105021||full,1627,43,4998642,8.6023,5.2872
k141_37340||full,1742,46,4998642,9.2025,5.2827
k141_138638||full,1177,31,4998642,6.2017,5.2691
k141_1460||full,1557,41,4998642,8.2022,5.2680
k141_15077||lt2gene,1102,29,4998642,5.8016,5.2646
k141_167521||lt2gene,1027,27,4998642,5.4015,5.2595
k141_129544||full,1560,41,4998642,8.2022,5.2578
k141_155815||full,1142,30,4998642,6.0016,5.2554
k141_91132||full,1104,29,4998642,5.8016,5.2551
k141_84567||full,952,25,4998642,5.0014,5.2535
k141_11229||full,914,24,4998642,4.8013,5.2531
k141_44513||full,1600,42,4998642,8.4023,5.2514
k141_4923||full,1830,48,4998642,9.6026,5.2473
k141_103595||full,1487,39,4998642,7.8021,5.2469
k141_136967||full,1335,35,4998642,7.0019,5.2449
k141_5455||full,1068,28,4998642,5.6015,5.2449
k141_146708||full,1068,28,4998642,5.6015,5.2449
k141_170424||full,1374,36,4998642,7.2020,5.2416
k141_146423||full,1834,48,4998642,9.6026,5.2359
k141_72238||full,2178,57,4998642,11.4031,5.2356
k141_147864||full,1987,52,4998642,10.4028,5.2354
k141_149671||full,1070,28,4998642,5.6015,5.2351
k141_15730||full,1340,35,4998642,7.0019,5.2253
k141_22064||full,919,24,4998642,4.8013,5.2245
k141_33558||full,1034,27,4998642,5.4015,5.2239
k141_176523||full,1647,43,4998642,8.6023,5.2230
k141_159273||full,1380,36,4998642,7.2020,5.2188
k141_20377||full,1227,32,4998642,6.4017,5.2174
k141_175141||full,1112,29,4998642,5.8016,5.2172
k141_161073||full,1343,35,4998642,7.0019,5.2136
k141_145617||full,1075,28,4998642,5.6015,5.2107
k141_50030||full,1229,32,4998642,6.4017,5.2089
k141_66017||full,1422,37,4998642,7.4020,5.2054
k141_118120||full,1384,36,4998642,7.2020,5.2037
k141_99309||full,1115,29,4998642,5.8016,5.2032
k141_163234||lt2gene,1270,33,4998642,6.6018,5.1983
k141_142104||full,1271,33,4998642,6.6018,5.1942
k141_15879||full,1541,40,4998642,8.0022,5.1928
k141_117279||full,925,24,4998642,4.8013,5.1906
k141_157700||full,1195,31,4998642,6.2017,5.1897
k141_103685||full,1118,29,4998642,5.8016,5.1892
k141_85406||full,1581,41,4998642,8.2022,5.1880
k141_102026||full,656,17,4998642,3.4009,5.1843
k141_74851||full,1467,38,4998642,7.6021,5.1820
k141_93863||full,1931,50,4998642,10.0027,5.1801
k141_170936||full,927,24,4998642,4.8013,5.1794
k141_163586||full,1043,27,4998642,5.4015,5.1788
k141_175336||full,1005,26,4998642,5.2014,5.1755
k141_170119||lt2gene,1044,27,4998642,5.4015,5.1738
k141_37965||full,1586,41,4998642,8.2022,5.1716
k141_262||full,1858,48,4998642,9.6026,5.1682
k141_63799||full,2169,56,4998642,11.2030,5.1651
k141_113583||full,930,24,4998642,4.8013,5.1627
k141_115647||full,1124,29,4998642,5.8016,5.1615
k141_150582||full,1551,40,4998642,8.0022,5.1594
k141_86410||full,1047,27,4998642,5.4015,5.1590
k141_94498||full,2560,66,4998642,13.2036,5.1577
k141_131891||full,1591,41,4998642,8.2022,5.1554
k141_55839||full,893,23,4998642,4.6012,5.1526
k141_172469||full,1437,37,4998642,7.4020,5.1510
k141_151570||full,1827,47,4998642,9.4026,5.1464
k141_97989||full,1711,44,4998642,8.8024,5.1446
k141_95093||full,1169,30,4998642,6.0016,5.1340
k141_57179||full,1209,31,4998642,6.2017,5.1296
k141_16381||full,1092,28,4998642,5.6015,5.1296
k141_68376||full,1756,45,4998642,9.0024,5.1267
k141_126187||lt2gene,1523,39,4998642,7.8021,5.1229
k141_40312||full,1445,37,4998642,7.4020,5.1225
k141_65736||full,1056,27,4998642,5.4015,5.1150
k141_144002||full,861,22,4998642,4.4012,5.1117
k141_66502||full,1371,35,4998642,7.0019,5.1071
k141_160780||full,1881,48,4998642,9.6026,5.1051
k141_29077||full,3096,79,4998642,15.8043,5.1047
k141_175406||full,1999,51,4998642,10.2028,5.1039
k141_139628||full,1098,28,4998642,5.6015,5.1016
k141_57890||full,981,25,4998642,5.0014,5.0982
k141_121845||full,2159,55,4998642,11.0030,5.0963
k141_127101||full,1492,38,4998642,7.6021,5.0952
k141_133793||full,1610,41,4998642,8.2022,5.0946
k141_101589||full,1964,50,4998642,10.0027,5.0930
k141_64213||full,1218,31,4998642,6.2017,5.0917
k141_61789||full,1611,41,4998642,8.2022,5.0914
k141_129515||full,1141,29,4998642,5.8016,5.0846
k141_105742||full,1023,26,4998642,5.2014,5.0845
k141_38595||full,1220,31,4998642,6.2017,5.0833
k141_456||full,1929,49,4998642,9.8027,5.0817
k141_165588||full,1260,32,4998642,6.4017,5.0807
k141_37686||full,1812,46,4998642,9.2025,5.0786
k141_93675||full,1498,38,4998642,7.6021,5.0748
k141_101911||full,1459,37,4998642,7.4020,5.0733
k141_42094||full,1028,26,4998642,5.2014,5.0597
k141_126883||full,1068,27,4998642,5.4015,5.0576
k141_63967||full,1820,46,4998642,9.2025,5.0563
k141_173659||full,1625,41,4998642,8.2022,5.0475
k141_140787||full,1586,40,4998642,8.0022,5.0455
k141_71359||full,1271,32,4998642,6.4017,5.0368
k141_177733||full,1312,33,4998642,6.6018,5.0319
k141_175076||full,1153,29,4998642,5.8016,5.0317
k141_139648||full,1114,28,4998642,5.6015,5.0283
k141_178430||full,1552,39,4998642,7.8021,5.0271
k141_163731||full,1155,29,4998642,5.8016,5.0230
k141_92196||full,1275,32,4998642,6.4017,5.0210
k141_176774||full,1953,49,4998642,9.8027,5.0193
k141_37664||full,1236,31,4998642,6.2017,5.0175
k141_2919||full,1037,26,4998642,5.2014,5.0158
k141_162158||full,1077,27,4998642,5.4015,5.0153
k141_93111||full,1119,28,4998642,5.6015,5.0058
k141_97150||full,1639,41,4998642,8.2022,5.0044
k141_125900||full,1040,26,4998642,5.2014,5.0014
k141_98484||full,1960,49,4998642,9.8027,5.0014
k141_89059||full,1721,43,4998642,8.6023,4.9985
k141_120539||full,802,20,4998642,4.0011,4.9889
k141_59792||full,2127,53,4998642,10.6029,4.9849
k141_43399||full,1285,32,4998642,6.4017,4.9819
k141_174990||full,2209,55,4998642,11.0030,4.9810
k141_12852||full,1366,34,4998642,6.8018,4.9794
k141_67937||full,1006,25,4998642,5.0014,4.9715
k141_20108||lt2gene,1006,25,4998642,5.0014,4.9715
k141_173244||full,1489,37,4998642,7.4020,4.9711
k141_61328||full,2294,57,4998642,11.4031,4.9708
k141_97216||full,1127,28,4998642,5.6015,4.9703
k141_120704||full,1087,27,4998642,5.4015,4.9692
k141_143316||full,1894,47,4998642,9.4026,4.9644
k141_102220||full,1612,40,4998642,8.0022,4.9641
k141_92599||full,2822,70,4998642,14.0038,4.9624
k141_144892||full,969,24,4998642,4.8013,4.9549
k141_24596||full,1656,41,4998642,8.2022,4.9530
k141_142472||full,1131,28,4998642,5.6015,4.9527
k141_54387||full,970,24,4998642,4.8013,4.9498
k141_42333||full,1698,42,4998642,8.4023,4.9483
k141_147357||full,1012,25,4998642,5.0014,4.9421
k141_62343||full,1093,27,4998642,5.4015,4.9419
k141_4771||full,1174,29,4998642,5.8016,4.9417
k141_39166||full,1215,30,4998642,6.0016,4.9396
k141_15903||full,1661,41,4998642,8.2022,4.9381
k141_32419||full,1256,31,4998642,6.2017,4.9376
k141_78190||full,1583,39,4998642,7.8021,4.9287
k141_89451||lt2gene,1503,37,4998642,7.4020,4.9248
k141_132123||full,1221,30,4998642,6.0016,4.9153
k141_57893||full,1874,46,4998642,9.2025,4.9106
k141_154659||full,1753,43,4998642,8.6023,4.9072
k141_37724||full,1795,44,4998642,8.8024,4.9038
k141_83960||full,1428,35,4998642,7.0019,4.9033
k141_127845||full,1184,29,4998642,5.8016,4.9000
k141_110501||full,1717,42,4998642,8.4023,4.8936
k141_147318||full,1472,36,4998642,7.2020,4.8926
k141_91988||full,1800,44,4998642,8.8024,4.8902
k141_173807||full,1637,40,4998642,8.0022,4.8883
k141_53231||full,1433,35,4998642,7.0019,4.8862
k141_106817||full,819,20,4998642,4.0011,4.8853
k141_131383||full,2498,61,4998642,12.2033,4.8852
k141_119652||full,860,21,4998642,4.2011,4.8850
k141_71776||full,1066,26,4998642,5.2014,4.8794
k141_38837||full,1232,30,4998642,6.0016,4.8715
k141_37421||full,2013,49,4998642,9.8027,4.8697
k141_56507||full,2097,51,4998642,10.2028,4.8654
k141_177489||full,1112,27,4998642,5.4015,4.8574
k141_81659||full,1320,32,4998642,6.4017,4.8498
k141_43778||full,1321,32,4998642,6.4017,4.8461
k141_156344||full,1115,27,4998642,5.4015,4.8444
k141_177661||full,1776,43,4998642,8.6023,4.8437
k141_86760||full,1570,38,4998642,7.6021,4.8421
k141_162165||full,1157,28,4998642,5.6015,4.8414
k141_107621||full,2030,49,4998642,9.8027,4.8289
k141_50931||full,1078,26,4998642,5.2014,4.8251
k141_103938||full,1244,30,4998642,6.0016,4.8245
k141_134106||full,1037,25,4998642,5.0014,4.8229
k141_78605||full,2161,52,4998642,10.4028,4.8139
k141_53655||full,1372,33,4998642,6.6018,4.8118
k141_97416||full,915,22,4998642,4.4012,4.8100
k141_61635||full,1166,28,4998642,5.6015,4.8040
k141_166422||lt2gene,1169,28,4998642,5.6015,4.7917
k141_52420||full,1295,31,4998642,6.2017,4.7889
k141_80121||full,1463,35,4998642,7.0019,4.7860
k141_4490||full,1171,28,4998642,5.6015,4.7835
k141_164709||full,1800,43,4998642,8.6023,4.7791
k141_118749||full,1507,36,4998642,7.2020,4.7790
k141_103020||full,1424,34,4998642,6.8018,4.7766
k141_52021||full,1217,29,4998642,5.8016,4.7671
k141_29454||full,1050,25,4998642,5.0014,4.7632
k141_95025||full,1768,42,4998642,8.4023,4.7524
k141_88416||full,1181,28,4998642,5.6015,4.7430
k141_66700||full,1351,32,4998642,6.4017,4.7385
k141_86212||full,1056,25,4998642,5.0014,4.7361
k141_133190||full,2028,48,4998642,9.6026,4.7350
k141_64841||full,2113,50,4998642,10.0027,4.7339
k141_138888||lt2gene,1100,26,4998642,5.2014,4.7286
k141_25485||full,1609,38,4998642,7.6021,4.7247
k141_60966||full,1059,25,4998642,5.0014,4.7227
k141_39029||full,1017,24,4998642,4.8013,4.7210
k141_12697||full,1314,31,4998642,6.2017,4.7197
k141_158490||full,892,21,4998642,4.2011,4.7098
k141_63747||full,1275,30,4998642,6.0016,4.7072
k141_58674||full,1659,39,4998642,7.8021,4.7029
k141_174641||full,1830,43,4998642,8.6023,4.7007
k141_37680||full,1788,42,4998642,8.4023,4.6993
k141_23768||full,1107,26,4998642,5.2014,4.6987
k141_117503||full,1023,24,4998642,4.8013,4.6934
k141_1633||full,1407,33,4998642,6.6018,4.6921
k141_125509||full,896,21,4998642,4.2011,4.6888
k141_174775||full,1455,34,4998642,6.8018,4.6748
k141_177432||full,1199,28,4998642,5.6015,4.6718
k141_119847||full,1542,36,4998642,7.2020,4.6705
k141_145853||full,1371,32,4998642,6.4017,4.6694
k141_42461||full,1800,42,4998642,8.4023,4.6679
k141_1520||full,1415,33,4998642,6.6018,4.6656
k141_105139||lt2gene,1073,25,4998642,5.0014,4.6611
k141_136205||full,774,18,4998642,3.6010,4.6524
k141_126301||lt2gene,1118,26,4998642,5.2014,4.6524
k141_168191||full,1506,35,4998642,7.0019,4.6493
k141_23640||full,1248,29,4998642,5.8016,4.6487
k141_161938||full,1034,24,4998642,4.8013,4.6434
k141_147215||full,991,23,4998642,4.6012,4.6430
k141_142855||full,948,22,4998642,4.4012,4.6426
k141_32184||full,1383,32,4998642,6.4017,4.6289
k141_97189||full,1471,34,4998642,6.8018,4.6240
k141_68114||full,952,22,4998642,4.4012,4.6231
k141_144838||full,1385,32,4998642,6.4017,4.6222
k141_116210||full,1212,28,4998642,5.6015,4.6217
k141_168038||full,1776,41,4998642,8.2022,4.6184
k141_67389||full,1083,25,4998642,5.0014,4.6181
k141_147910||full,1300,30,4998642,6.0016,4.6166
k141_4827||full,1170,27,4998642,5.4015,4.6166
k141_80244||full,1692,39,4998642,7.8021,4.6112
k141_51253||full,2303,53,4998642,10.6029,4.6039
k141_179227||full,1350,31,4998642,6.2017,4.5938
k141_13408||full,1133,26,4998642,5.2014,4.5908
k141_16984||full,1091,25,4998642,5.0014,4.5842
k141_92490||full,1703,39,4998642,7.8021,4.5814
k141_139484||full,1137,26,4998642,5.2014,4.5747
k141_44049||full,1137,26,4998642,5.2014,4.5747
k141_93518||full,1312,30,4998642,6.0016,4.5744
k141_114702||full,1006,23,4998642,4.6012,4.5738
k141_64661||full,1313,30,4998642,6.0016,4.5709
k141_46622||full,832,19,4998642,3.8010,4.5685
k141_20713||full,1314,30,4998642,6.0016,4.5675
k141_123588||full,657,15,4998642,3.0008,4.5675
k141_38773||full,1362,31,4998642,6.2017,4.5534
k141_133965||full,1494,34,4998642,6.8018,4.5528
k141_29771||full,1540,35,4998642,7.0019,4.5467
k141_66078||full,1100,25,4998642,5.0014,4.5467
k141_71140||full,1145,26,4998642,5.2014,4.5427
k141_51493||full,1718,39,4998642,7.8021,4.5414
k141_172984||full,2116,48,4998642,9.6026,4.5381
k141_149423||full,1014,23,4998642,4.6012,4.5377
k141_68498||full,1764,40,4998642,8.0022,4.5364
k141_14161||full,1103,25,4998642,5.0014,4.5343
k141_99256||full,1324,30,4998642,6.0016,4.5330
k141_43700||full,972,22,4998642,4.4012,4.5280
k141_171663||full,1812,41,4998642,8.2022,4.5266
k141_171637||full,1061,24,4998642,4.8013,4.5253
k141_80132||full,1240,28,4998642,5.6015,4.5174
k141_142506||lt2gene,1728,39,4998642,7.8021,4.5151
k141_172112||full,888,20,4998642,4.0011,4.5057
k141_92861||full,1111,25,4998642,5.0014,4.5017
k141_181163||full,1111,25,4998642,5.0014,4.5017
k141_28670||full,1734,39,4998642,7.8021,4.4995
k141_15961||full,845,19,4998642,3.8010,4.4983
k141_109951||full,2135,48,4998642,9.6026,4.4977
k141_32013||full,1069,24,4998642,4.8013,4.4914
k141_11018||full,1961,44,4998642,8.8024,4.4887
k141_113040||full,1026,23,4998642,4.6012,4.4846
k141_53381||full,1653,37,4998642,7.4020,4.4779
k141_60297||full,1117,25,4998642,5.0014,4.4775
k141_138701||lt2gene,1118,25,4998642,5.0014,4.4735
k141_173857||full,1029,23,4998642,4.6012,4.4716
k141_37658||full,1790,40,4998642,8.0022,4.4705
k141_175288||full,1253,28,4998642,5.6015,4.4705
k141_172750||full,1165,26,4998642,5.2014,4.4647
k141_123966||full,1031,23,4998642,4.6012,4.4629
k141_67943||full,1751,39,4998642,7.8021,4.4558
k141_31450||full,1033,23,4998642,4.6012,4.4543
k141_51725||full,1575,35,4998642,7.0019,4.4457
k141_8504||full,1126,25,4998642,5.0014,4.4417
k141_157383||full,1578,35,4998642,7.0019,4.4372
k141_135483||full,1128,25,4998642,5.0014,4.4338
k141_125695||full,3342,74,4998642,14.8040,4.4297
k141_34193||full,1852,41,4998642,8.2022,4.4288
k141_166711||lt2gene,1039,23,4998642,4.6012,4.4285
k141_177571||full,815,18,4998642,3.6010,4.4184
k141_6940||lt2gene,1134,25,4998642,5.0014,4.4104
k141_26662||full,1362,30,4998642,6.0016,4.4065
k141_136422||full,1318,29,4998642,5.8016,4.4018
k141_177115||full,1728,38,4998642,7.6021,4.3993
k141_94086||lt2gene,1319,29,4998642,5.8016,4.3985
k141_47275||full,819,18,4998642,3.6010,4.3968
k141_178872||lt2gene,1775,39,4998642,7.8021,4.3956
k141_75955||full,866,19,4998642,3.8010,4.3892
k141_63496||full,1737,38,4998642,7.6021,4.3765
k141_81811||full,1006,22,4998642,4.4012,4.3749
k141_154841||full,916,20,4998642,4.0011,4.3680
k141_126720||full,1100,24,4998642,4.8013,4.3648
k141_88524||full,1101,24,4998642,4.8013,4.3609
k141_64850||full,1010,22,4998642,4.4012,4.3576
k141_21633||full,1930,42,4998642,8.4023,4.3535
k141_52089||full,1058,23,4998642,4.6012,4.3490
k141_7794||full,1980,43,4998642,8.6023,4.3446
k141_109781||full,1612,35,4998642,7.0019,4.3436
k141_178563||full,1478,32,4998642,6.4017,4.3314
k141_104959||full,789,17,4998642,3.4009,4.3104
k141_1872||full,1256,27,4998642,5.4015,4.3005
k141_148857||full,1074,23,4998642,4.6012,4.2842
k141_29501||full,1074,23,4998642,4.6012,4.2842
k141_2036||full,1121,24,4998642,4.8013,4.2831
k141_105883||full,1168,25,4998642,5.0014,4.2820
k141_156917||full,841,18,4998642,3.6010,4.2818
k141_135265||full,1355,29,4998642,5.8016,4.2816
k141_3777||full,846,18,4998642,3.6010,4.2565
k141_67412||full,987,21,4998642,4.2011,4.2565
k141_23889||full,848,18,4998642,3.6010,4.2464
k141_79689||full,990,21,4998642,4.2011,4.2436
k141_126923||full,1039,22,4998642,4.4012,4.2360
k141_89330||full,1093,23,4998642,4.6012,4.2097
k141_82023||lt2gene,1331,28,4998642,5.6015,4.2085
k141_75079||full,1237,26,4998642,5.2014,4.2049
k141_88736||full,619,13,4998642,2.6007,4.2015
k141_67229||full,1526,32,4998642,6.4017,4.1951
k141_69688||full,955,20,4998642,4.0011,4.1896
k141_172796||full,813,17,4998642,3.4009,4.1832
k141_20093||full,1536,32,4998642,6.4017,4.1678
k141_132192||full,1300,27,4998642,5.4015,4.1550
k141_35319||full,1542,32,4998642,6.4017,4.1516
k141_66193||lt2gene,1158,24,4998642,4.8013,4.1462
k141_47955||full,1062,22,4998642,4.4012,4.1443
k141_42530||lt2gene,1160,24,4998642,4.8013,4.1391
k141_175427||full,1500,31,4998642,6.2017,4.1345
k141_70421||full,1020,21,4998642,4.2011,4.1188
k141_9698||full,1216,25,4998642,5.0014,4.1130
k141_121054||full,1219,25,4998642,5.0014,4.1028
k141_7780||full,1173,24,4998642,4.8013,4.0932
k141_142269||full,1174,24,4998642,4.8013,4.0897
k141_140538||full,1421,29,4998642,5.8016,4.0827
k141_122069||lt2gene,1130,23,4998642,4.6012,4.0719
k141_93342||full,1033,21,4998642,4.2011,4.0669
k141_62899||full,1132,23,4998642,4.6012,4.0647
k141_154767||full,1477,30,4998642,6.0016,4.0634
k141_165102||full,1286,26,4998642,5.2014,4.0446
k141_88858||full,1040,21,4998642,4.2011,4.0396
k141_63883||full,1488,30,4998642,6.0016,4.0334
k141_155876||full,1391,28,4998642,5.6015,4.0270
k141_67101||full,1193,24,4998642,4.8013,4.0246
k141_113042||full,996,20,4998642,4.0011,4.0172
k141_180505||full,1096,22,4998642,4.4012,4.0157
k141_69754||full,1549,31,4998642,6.2017,4.0037
k141_100141||full,1000,20,4998642,4.0011,4.0011
k141_97037||full,1151,23,4998642,4.6012,3.9976
k141_4432||full,1051,21,4998642,4.2011,3.9973
k141_138848||full,1002,20,4998642,4.0011,3.9931
k141_102416||full,1254,25,4998642,5.0014,3.9883
k141_84571||full,1054,21,4998642,4.2011,3.9859
k141_95616||full,753,15,4998642,3.0008,3.9851
k141_114502||lt2gene,1155,23,4998642,4.6012,3.9838
k141_173823||full,1764,35,4998642,7.0019,3.9693
k141_9124||full,1059,21,4998642,4.2011,3.9671
k141_157689||full,1261,25,4998642,5.0014,3.9662
k141_18723||full,1262,25,4998642,5.0014,3.9630
k141_79836||full,1868,37,4998642,7.4020,3.9625
k141_87931||full,1111,22,4998642,4.4012,3.9615
k141_91878||full,1014,20,4998642,4.0011,3.9458
k141_178698||full,1623,32,4998642,6.4017,3.9444
k141_130527||full,1067,21,4998642,4.2011,3.9373
k141_136082||lt2gene,1576,31,4998642,6.2017,3.9351
k141_147615||lt2gene,1017,20,4998642,4.0011,3.9342
k141_96216||full,1120,22,4998642,4.4012,3.9296
k141_3057||lt2gene,1584,31,4998642,6.2017,3.9152
k141_16066||full,1381,27,4998642,5.4015,3.9113
k141_147194||full,1127,22,4998642,4.4012,3.9052
k141_174583||full,821,16,4998642,3.2009,3.8987
k141_145107||full,514,10,4998642,2.0005,3.8921
k141_170486||lt2gene,1081,21,4998642,4.2011,3.8863
k141_153636||full,1030,20,4998642,4.0011,3.8846
k141_49673||full,1185,23,4998642,4.6012,3.8829
k141_60485||full,1032,20,4998642,4.0011,3.8770
k141_120001||full,1034,20,4998642,4.0011,3.8695
k141_43142||full,1451,28,4998642,5.6015,3.8605
k141_152444||full,1148,22,4998642,4.4012,3.8338
k141_48369||full,1412,27,4998642,5.4015,3.8254
k141_36211||full,1046,20,4998642,4.0011,3.8251
k141_39737||full,1309,25,4998642,5.0014,3.8207
k141_25028||full,1422,27,4998642,5.4015,3.7985
k141_105358||full,1212,23,4998642,4.6012,3.7964
k141_121847||full,1005,19,4998642,3.8010,3.7821
k141_10910||lt2gene,1164,22,4998642,4.4012,3.7811
k141_167823||full,1324,25,4998642,5.0014,3.7775
k141_157489||full,1486,28,4998642,5.6015,3.7695
k141_109435||full,746,14,4998642,2.8008,3.7544
k141_8845||full,1013,19,4998642,3.8010,3.7523
k141_56332||full,1014,19,4998642,3.8010,3.7486
k141_170297||full,1121,21,4998642,4.2011,3.7477
k141_25711||lt2gene,1231,23,4998642,4.6012,3.7378
k141_57140||full,1232,23,4998642,4.6012,3.7348
k141_102163||full,1131,21,4998642,4.2011,3.7145
k141_60865||full,917,17,4998642,3.4009,3.7087
k141_80547||full,972,18,4998642,3.6010,3.7047
k141_53543||full,1296,24,4998642,4.8013,3.7047
k141_154181||full,1463,27,4998642,5.4015,3.6920
k141_173260||full,1035,19,4998642,3.8010,3.6725
k141_137247||full,1253,23,4998642,4.6012,3.6722
k141_19757||full,1256,23,4998642,4.6012,3.6634
k141_131972||full,1207,22,4998642,4.4012,3.6464
k141_152738||lt2gene,1208,22,4998642,4.4012,3.6434
k141_52730||full,1100,20,4998642,4.0011,3.6374
k141_20404||full,1045,19,4998642,3.8010,3.6374
k141_178350||full,1711,31,4998642,6.2017,3.6246
